dia;dia_semana;fim_semana;nome_atividade;duracao;frequencia;durfreq
208;4;0;msandwich;424,0;1;424,0
208;4;0;reading;6527,0;2;3263,5
208;4;0;sleep;-44471,999999999985;3;-14823,999999999995
208;4;0;toileting;1470,0;3;490,0
208;4;0;tshower;773,0;1;773,0
208;4;0;watchtv;14365,999999999993;3;4788,666666666664
208;4;0;whandface;2052,0;8;256,5
209;5;1;cclothes;1014,0;2;507,0
209;5;1;eating;7138,999999999993;3;2379,6666666666642
209;5;1;hairdray;262,0;1;262,0
209;5;1;mcoffe;1411,9999999999964;3;470,66666666666544
209;5;1;mdish;435,0;2;217,5
209;5;1;msandwich;394,0;1;394,0
209;5;1;mtee;576,0;1;576,0
209;5;1;sleep;-46762,999999999985;3;-15587,666666666662
209;5;1;toileting;1615,9999999999982;4;403,99999999999955
209;5;1;tshower;810,0;1;810,0
209;5;1;watchtv;23964,0;5;4792,8
209;5;1;whandface;2984,0;10;298,4
210;6;1;cclothes;911,0;2;455,5
210;6;1;eating;7266,0;3;2422,0
210;6;1;goout;6075,0;1;6075,0
210;6;1;hairdray;147,0;1;147,0
210;6;1;mcoffe;533,0;1;533,0
210;6;1;mdish;568,0;2;284,0
210;6;1;msandwich;419,0;1;419,0
210;6;1;sleep;-38967,99999999999;3;-12989,33333333333
210;6;1;toileting;1319,0;3;439,6666666666667
210;6;1;tshower;1031,0;1;1031,0
210;6;1;watchtv;16669,999999999993;3;5556,666666666664
210;6;1;whandface;1102,0;4;275,5
211;0;0;cclothes;926,0;2;463,0
211;0;0;eating;8128,0;3;2709,3333333333335
211;0;0;hairdray;246,0;1;246,0
211;0;0;mcoffe;940,0;2;470,0
211;0;0;mdish;360,0;1;360,0
211;0;0;msandwich;558,0;1;558,0
211;0;0;reading;2975,0;1;2975,0
211;0;0;sleep;-40187,99999999999;3;-13395,999999999998
211;0;0;toileting;1556,0;4;389,0
211;0;0;tshower;735,0;1;735,0
211;0;0;watchtv;22021,999999999993;5;4404,399999999999
211;0;0;whandface;2069,0000000000036;8;258,62500000000045
212;1;0;cclothes;930,0;2;465,0
212;1;0;eating;8499,999999999993;3;2833,3333333333308
212;1;0;mcoffe;398,0;1;398,0
212;1;0;mdish;184,0;1;184,0
212;1;0;msandwich;562,0;1;562,0
212;1;0;sleep;-38755,999999999985;3;-12918,666666666662
212;1;0;toileting;1831,0;4;457,75
212;1;0;tshower;685,0;1;685,0
212;1;0;watchtv;22974,0;5;4594,8
212;1;0;whandface;1615,0;6;269,1666666666667
213;2;0;cclothes;1309,0;3;436,3333333333333
213;2;0;eating;6653,0;3;2217,6666666666665
213;2;0;hairdray;358,0;1;358,0
213;2;0;mcoffe;359,0;1;359,0
213;2;0;mdish;249,0;1;249,0
213;2;0;msandwich;515,0;1;515,0
213;2;0;reading;2142,9999999999927;1;2142,9999999999927
213;2;0;sleep;-40436,999999999985;3;-13478,999999999995
213;2;0;toileting;1655,0;4;413,75
213;2;0;tshower;917,0;1;917,0
213;2;0;watchtv;23687,0;5;4737,4
213;2;0;whandface;2047,9999999999964;8;255,99999999999955
214;3;0;cclothes;697,0;2;348,5
214;3;0;eating;7822,0;3;2607,3333333333335
214;3;0;hairdray;315,0;1;315,0
214;3;0;mcoffe;1221,0;3;407,0
214;3;0;mdish;583,0;2;291,5
214;3;0;msandwich;518,0;1;518,0
214;3;0;sleep;-49326,999999999985;3;-16442,33333333333
214;3;0;toileting;1577,0;3;525,6666666666666
214;3;0;tshower;823,0;1;823,0
214;3;0;watchtv;24872,999999999993;5;4974,5999999999985
214;3;0;whandface;2306,9999999999964;9;256,3333333333329
215;4;0;cclothes;1419,0;3;473,0
215;4;0;eating;7205,0;3;2401,6666666666665
215;4;0;hairdray;303,0;1;303,0
215;4;0;mcoffe;576,0;1;576,0
215;4;0;mdish;742,9999999999927;3;247,66666666666424
215;4;0;msandwich;445,0;1;445,0
215;4;0;reading;3215,0;1;3215,0
215;4;0;sleep;-39750,99999999999;3;-13250,33333333333
215;4;0;toileting;1303,0;3;434,3333333333333
215;4;0;tshower;1121,9999999999964;1;1121,9999999999964
215;4;0;watchtv;17499,0;4;4374,75
215;4;0;whandface;1589,0;6;264,8333333333333
216;5;1;cclothes;-85464,0;2;-42732,0
216;5;1;eating;8574,0;3;2858,0
216;5;1;hairdray;236,0;1;236,0
216;5;1;mcoffe;1388,0;3;462,6666666666667
216;5;1;mdish;586,0;2;293,0
216;5;1;msandwich;553,0;1;553,0
216;5;1;reading;6391,0;2;3195,5
216;5;1;sleep;25170,00000000001;2;12585,000000000005
216;5;1;toileting;1727,9999999999964;4;431,9999999999991
216;5;1;tshower;870,0;1;870,0
216;5;1;watchtv;21206,999999999993;3;7068,999999999997
216;5;1;whandface;1927,0;7;275,2857142857143
217;6;1;cclothes;1311,0;3;437,0
217;6;1;eating;7379,0;3;2459,6666666666665
217;6;1;goout;6237,0;1;6237,0
217;6;1;makeup;371,0;1;371,0
217;6;1;mcoffe;494,0;1;494,0
217;6;1;msandwich;510,0;1;510,0
217;6;1;sleep;-24204,000000000007;4;-6051,000000000002
217;6;1;toileting;1233,9999999999982;3;411,33333333333275
217;6;1;tshower;859,0;1;859,0
217;6;1;watchtv;16817,000000000007;3;5605,666666666669
217;6;1;whandface;1347,0;5;269,4
218;0;0;cclothes;745,0;2;372,5
218;0;0;eating;7632,0;3;2544,0
218;0;0;hairdray;323,0;1;323,0
218;0;0;mcoffe;985,0;2;492,5
218;0;0;mdish;330,0;1;330,0
218;0;0;msandwich;555,0;1;555,0
218;0;0;sleep;-37883,99999999999;3;-12627,999999999998
218;0;0;toileting;1910,0;4;477,5
218;0;0;tshower;1107,9999999999964;1;1107,9999999999964
218;0;0;watchtv;20078,999999999993;4;5019,749999999998
218;0;0;whandface;2163,0;8;270,375
219;1;0;cclothes;528,0;1;528,0
219;1;0;eating;8508,000000000004;3;2836,0000000000014
219;1;0;mcoffe;1298,0;3;432,6666666666667
219;1;0;mdish;581,0;2;290,5
219;1;0;msandwich;330,0;1;330,0
219;1;0;sleep;-35958,00000000001;3;-11986,000000000002
219;1;0;toileting;2361,999999999998;5;472,39999999999964
219;1;0;tshower;783,0000000000036;1;783,0000000000036
219;1;0;watchtv;23226,0;6;3871,0
219;1;0;whandface;1286,0;5;257,2
220;2;0;cclothes;1254,0;3;418,0
220;2;0;eating;8204,0;3;2734,6666666666665
220;2;0;hairdray;137,0;1;137,0
220;2;0;mcoffe;373,0;1;373,0
220;2;0;mdish;282,0;1;282,0
220;2;0;msandwich;495,0;1;495,0
220;2;0;mtee;542,0;1;542,0
220;2;0;reading;5245,0;2;2622,5
220;2;0;sleep;-55381,99999999999;3;-18460,666666666664
220;2;0;toileting;2688,0000000000036;6;448,0000000000006
220;2;0;tshower;1061,9999999999964;1;1061,9999999999964
220;2;0;watchtv;19211,999999999993;4;4802,999999999998
220;2;0;whandface;1446,0;5;289,2
221;3;0;cclothes;891,0;2;445,5
221;3;0;eating;7833,0;3;2611,0
221;3;0;mcoffe;1022,0;2;511,0
221;3;0;mdish;522,0;2;261,0
221;3;0;msandwich;523,0;1;523,0
221;3;0;reading;5410,0;2;2705,0
221;3;0;sleep;-39745,999999999985;3;-13248,666666666662
221;3;0;toileting;1964,0;4;491,0
221;3;0;tshower;629,0;1;629,0
221;3;0;watchtv;18979,999999999993;4;4744,999999999998
221;3;0;whandface;1169,0;4;292,25
222;4;0;cclothes;727,0;2;363,5
222;4;0;eating;7508,999999999993;3;2502,9999999999977
222;4;0;mcoffe;315,0;1;315,0
222;4;0;msandwich;435,0;1;435,0
222;4;0;reading;6607,0;2;3303,5
222;4;0;sleep;-44765,999999999985;3;-14921,999999999995
222;4;0;toileting;1292,0;3;430,6666666666667
222;4;0;tshower;1052,9999999999964;1;1052,9999999999964
222;4;0;watchtv;19767,0;4;4941,75
222;4;0;whandface;1953,0;7;279,0
223;5;1;cclothes;1016,0;2;508,0
223;5;1;eating;7350,0;3;2450,0
223;5;1;mcoffe;1060,9999999999964;3;353,66666666666544
223;5;1;mdish;959,0;3;319,6666666666667
223;5;1;msandwich;462,0;1;462,0
223;5;1;reading;2549,0;1;2549,0
223;5;1;sleep;-28643,99999999999;3;-9547,999999999996
223;5;1;toileting;1342,0;3;447,3333333333333
223;5;1;tshower;1140,0;1;1140,0
223;5;1;watchtv;19958,999999999993;4;4989,749999999998
223;5;1;whandface;2063,0;8;257,875
224;6;1;cclothes;992,0;2;496,0
224;6;1;eating;8543,0;3;2847,6666666666665
224;6;1;goout;6384,0;1;6384,0
224;6;1;hairdray;178,0;1;178,0
224;6;1;makeup;314,0;1;314,0
224;6;1;mcoffe;494,0;1;494,0
224;6;1;mdish;592,0;2;296,0
224;6;1;msandwich;453,0;1;453,0
224;6;1;reading;5567,0;2;2783,5
224;6;1;sleep;-51667,0;3;-17222,333333333332
224;6;1;toileting;1316,0;3;438,6666666666667
224;6;1;tshower;809,9999999999964;1;809,9999999999964
224;6;1;watchtv;10891,0;3;3630,3333333333335
224;6;1;whandface;2277,0;9;253,0
225;0;0;cclothes;1001,9999999999964;2;500,9999999999982
225;0;0;eating;8290,0;3;2763,3333333333335
225;0;0;hairdray;150,0;1;150,0
225;0;0;mcoffe;1184,0;3;394,6666666666667
225;0;0;mdish;326,0;1;326,0
225;0;0;msandwich;320,0;1;320,0
225;0;0;reading;3220,0;1;3220,0
225;0;0;sleep;-43374,999999999985;3;-14458,333333333328
225;0;0;toileting;2198,0;5;439,6
225;0;0;tshower;638,0;1;638,0
225;0;0;watchtv;22456,999999999993;3;7485,666666666664
225;0;0;whandface;1665,0;6;277,5
226;1;0;cclothes;638,0;2;319,0
226;1;0;eating;7853,0;3;2617,6666666666665
226;1;0;hairdray;195,0;1;195,0
226;1;0;mcoffe;1470,0;3;490,0
226;1;0;msandwich;530,0;1;530,0
226;1;0;reading;2184,0;1;2184,0
226;1;0;sleep;-29600,999999999993;3;-9866,999999999998
226;1;0;toileting;1788,0000000000018;4;447,00000000000045
226;1;0;tshower;983,0;1;983,0
226;1;0;watchtv;18087,999999999993;4;4521,999999999998
226;1;0;whandface;1587,0;6;264,5
227;2;0;cclothes;853,0;2;426,5
227;2;0;eating;6899,0;3;2299,6666666666665
227;2;0;mcoffe;472,0;1;472,0
227;2;0;msandwich;373,0;1;373,0
227;2;0;mtee;451,0;1;451,0
227;2;0;reading;3279,0;1;3279,0
227;2;0;sleep;-48701,999999999985;3;-16233,999999999995
227;2;0;toileting;1542,0;3;514,0
227;2;0;tshower;915,0;1;915,0
227;2;0;watchtv;27361,999999999993;5;5472,399999999999
227;2;0;whandface;1190,0;4;297,5
228;3;0;cclothes;403,0;1;403,0
228;3;0;eating;8293,0;3;2764,3333333333335
228;3;0;hairdray;322,0;1;322,0
228;3;0;mcoffe;1035,0;2;517,5
228;3;0;mdish;497,0;2;248,5
228;3;0;msandwich;418,0;1;418,0
228;3;0;sleep;23899,000000000007;2;11949,500000000004
228;3;0;toileting;663,0;2;331,5
228;3;0;tshower;983,0;1;983,0
228;3;0;watchtv;-58060,00000000001;4;-14515,000000000002
228;3;0;whandface;775,0;3;258,3333333333333
229;4;0;cclothes;1229,0;3;409,6666666666667
229;4;0;eating;7856,000000000007;3;2618,6666666666692
229;4;0;mcoffe;923,0;2;461,5
229;4;0;mdish;267,0;1;267,0
229;4;0;msandwich;444,0;1;444,0
229;4;0;sleep;-16825,000000000007;4;-4206,250000000002
229;4;0;toileting;787,0;2;393,5
229;4;0;tshower;1109,0;1;1109,0
229;4;0;watchtv;23415,0;4;5853,75
229;4;0;whandface;644,0;2;322,0
230;5;1;cclothes;518,0;1;518,0
230;5;1;eating;-78833,0;3;-26277,666666666668
230;5;1;hairdray;143,0;1;143,0
230;5;1;mcoffe;451,0;1;451,0
230;5;1;mdish;310,0;1;310,0
230;5;1;msandwich;422,0;1;422,0
230;5;1;sleep;20227,000000000007;2;10113,500000000004
230;5;1;toileting;1224,0;3;408,0
230;5;1;tshower;851,0;1;851,0
230;5;1;watchtv;28428,999999999993;4;7107,249999999998
230;5;1;whandface;1521,0;5;304,2
231;6;1;cclothes;1819,0;4;454,75
231;6;1;eating;7389,0;3;2463,0
231;6;1;goout;6897,0;1;6897,0
231;6;1;hairdray;131,0;1;131,0
231;6;1;mcoffe;381,0;1;381,0
231;6;1;msandwich;475,0;1;475,0
231;6;1;reading;3377,0;1;3377,0
231;6;1;sleep;-33215,999999999985;3;-11071,999999999995
231;6;1;toileting;329,0;1;329,0
231;6;1;tshower;613,0;1;613,0
231;6;1;watchtv;18618,999999999993;4;4654,749999999998
231;6;1;whandface;1521,0;5;304,2
232;0;0;cclothes;771,0;2;385,5
232;0;0;eating;8144,0;3;2714,6666666666665
232;0;0;mcoffe;717,0;2;358,5
232;0;0;mdish;358,0;1;358,0
232;0;0;msandwich;380,0;1;380,0
232;0;0;sleep;-34403,999999999985;3;-11467,999999999995
232;0;0;toileting;1386,0;3;462,0
232;0;0;tshower;683,9999999999964;1;683,9999999999964
232;0;0;watchtv;27163,999999999993;6;4527,333333333332
232;0;0;whandface;1802,0;7;257,42857142857144
233;1;0;cclothes;885,0;2;442,5
233;1;0;eating;7864,0;3;2621,3333333333335
233;1;0;hairdray;120,0;1;120,0
233;1;0;mcoffe;1442,0;3;480,6666666666667
233;1;0;mdish;746,0;3;248,66666666666666
233;1;0;msandwich;399,0;1;399,0
233;1;0;reading;1902,0;1;1902,0
233;1;0;sleep;-40059,99999999999;3;-13353,33333333333
233;1;0;toileting;1857,0;4;464,25
233;1;0;tshower;721,0;1;721,0
233;1;0;watchtv;19789,999999999993;4;4947,499999999998
233;1;0;whandface;2087,0;9;231,88888888888889
234;2;0;cclothes;1093,0;2;546,5
234;2;0;eating;7856,0;3;2618,6666666666665
234;2;0;hairdray;194,0;1;194,0
234;2;0;mcoffe;1388,0;3;462,6666666666667
234;2;0;mdish;468,0;2;234,0
234;2;0;msandwich;413,0;1;413,0
234;2;0;sleep;-50711,99999999999;3;-16903,999999999996
234;2;0;toileting;846,0;2;423,0
234;2;0;tshower;614,0;1;614,0
234;2;0;watchtv;22133,999999999993;5;4426,799999999998
234;2;0;whandface;1085,0;4;271,25
235;3;0;cclothes;1072,0;2;536,0
235;3;0;eating;7026,0;3;2342,0
235;3;0;hairdray;181,0;1;181,0
235;3;0;mcoffe;1051,0;2;525,5
235;3;0;mdish;318,0;1;318,0
235;3;0;msandwich;441,0;1;441,0
235;3;0;reading;2622,0;1;2622,0
235;3;0;sleep;-32790,999999999985;3;-10930,333333333328
235;3;0;toileting;2976,0;7;425,14285714285717
235;3;0;tshower;717,9999999999964;1;717,9999999999964
235;3;0;watchtv;22638,999999999993;4;5659,749999999998
235;3;0;whandface;2357,0;8;294,625
236;4;0;cclothes;864,9999999999964;2;432,4999999999982
236;4;0;eating;8703,0;3;2901,0
236;4;0;hairdray;140,0;1;140,0
236;4;0;mcoffe;581,0;1;581,0
236;4;0;mdish;331,0;1;331,0
236;4;0;msandwich;596,0;1;596,0
236;4;0;reading;1836,0;1;1836,0
236;4;0;sleep;-45946,0;3;-15315,333333333334
236;4;0;toileting;2105,0;4;526,25
236;4;0;tshower;861,0;1;861,0
236;4;0;watchtv;19932,0;4;4983,0
236;4;0;whandface;1601,0;6;266,8333333333333
237;5;1;cclothes;1148,0;3;382,6666666666667
237;5;1;eating;7910,0;3;2636,6666666666665
237;5;1;hairdray;291,0;1;291,0
237;5;1;mcoffe;875,0;2;437,5
237;5;1;mdish;534,0;2;267,0
237;5;1;msandwich;543,0;1;543,0
237;5;1;reading;3256,0;1;3256,0
237;5;1;sleep;-42511,999999999985;3;-14170,666666666662
237;5;1;toileting;1685,0;4;421,25
237;5;1;tshower;881,9999999999964;1;881,9999999999964
237;5;1;watchtv;19853,999999999993;4;4963,499999999998
237;5;1;whandface;2542,0;9;282,44444444444446
238;6;1;cclothes;980,0;2;490,0
238;6;1;eating;4131,0;2;2065,5
238;6;1;goout;5710,0;1;5710,0
238;6;1;hairdray;323,99999999999636;1;323,99999999999636
238;6;1;makeup;515,0;1;515,0
238;6;1;mcoffe;694,0;2;347,0
238;6;1;mdish;556,0;2;278,0
238;6;1;msandwich;459,0;1;459,0
238;6;1;sleep;24053,999999999996;2;12026,999999999998
238;6;1;toileting;1555,0;3;518,3333333333334
238;6;1;tshower;902,0;1;902,0
238;6;1;watchtv;-54078,99999999999;5;-10815,8
238;6;1;whandface;1247,0;5;249,4
239;0;0;cclothes;1599,0;3;533,0
239;0;0;eating;12122,0;4;3030,5
239;0;0;mcoffe;1242,0;3;414,0
239;0;0;mdish;254,0;1;254,0
239;0;0;msandwich;559,0;1;559,0
239;0;0;reading;2030,0;1;2030,0
239;0;0;sleep;-35311,0;3;-11770,333333333334
239;0;0;toileting;666,0;2;333,0
239;0;0;tshower;895,9999999999964;1;895,9999999999964
239;0;0;watchtv;23279,0;4;5819,75
239;0;0;whandface;1857,0;7;265,2857142857143
240;1;0;cclothes;927,0;2;463,5
240;1;0;eating;4614,0;2;2307,0
240;1;0;hairdray;291,0;1;291,0
240;1;0;mcoffe;1999,0;4;499,75
240;1;0;mdish;335,0;1;335,0
240;1;0;msandwich;332,0;1;332,0
240;1;0;reading;4715,0;2;2357,5
240;1;0;sleep;23251,00000000001;2;11625,500000000005
240;1;0;toileting;1253,0;3;417,6666666666667
240;1;0;tshower;860,0;1;860,0
240;1;0;watchtv;-56614,00000000001;4;-14153,500000000002
240;1;0;whandface;1931,9999999999964;8;241,49999999999955
241;2;0;cclothes;952,0;3;317,3333333333333
241;2;0;eating;11363,0;4;2840,75
241;2;0;mcoffe;496,0;1;496,0
241;2;0;mdish;555,0;2;277,5
241;2;0;msandwich;432,0;1;432,0
241;2;0;sleep;-29610,0;3;-9870,0
241;2;0;toileting;587,0;1;587,0
241;2;0;tshower;611,0;1;611,0
241;2;0;watchtv;19852,0;4;4963,0
241;2;0;whandface;764,0;3;254,66666666666666
242;3;0;cclothes;1032,0;2;516,0
242;3;0;eating;7983,0;3;2661,0
242;3;0;hairdray;147,0;1;147,0
242;3;0;mcoffe;1064,0;2;532,0
242;3;0;msandwich;505,0;1;505,0
242;3;0;mtee;552,0;1;552,0
242;3;0;reading;3579,0;1;3579,0
242;3;0;sleep;-34208,0;3;-11402,666666666666
242;3;0;toileting;1816,0;5;363,2
242;3;0;tshower;1016,0;1;1016,0
242;3;0;watchtv;19381,0;3;6460,333333333333
242;3;0;whandface;1800,0000000000018;7;257,1428571428574
243;4;0;cclothes;1088,0;2;544,0
243;4;0;eating;8208,0;3;2736,0
243;4;0;hairdray;260,0;1;260,0
243;4;0;mcoffe;1489,0;3;496,3333333333333
243;4;0;mdish;182,0;1;182,0
243;4;0;msandwich;318,0;1;318,0
243;4;0;sleep;-41444,999999999985;3;-13814,999999999995
243;4;0;toileting;1555,0;4;388,75
243;4;0;tshower;866,0;1;866,0
243;4;0;watchtv;24399,999999999993;6;4066,6666666666656
243;4;0;whandface;1977,0;8;247,125
244;5;1;cclothes;897,0;2;448,5
244;5;1;eating;8002,0;3;2667,3333333333335
244;5;1;mcoffe;1297,0;3;432,3333333333333
244;5;1;mdish;480,0;2;240,0
244;5;1;msandwich;430,0;1;430,0
244;5;1;reading;2064,0;1;2064,0
244;5;1;sleep;-52693,0;3;-17564,333333333332
244;5;1;toileting;1634,0;3;544,6666666666666
244;5;1;tshower;1027,9999999999964;1;1027,9999999999964
244;5;1;watchtv;22219,0;4;5554,75
244;5;1;whandface;1679,0;6;279,8333333333333
245;6;1;cclothes;636,0;2;318,0
245;6;1;eating;7053,0;3;2351,0
245;6;1;goout;5485,0;1;5485,0
245;6;1;makeup;498,0;1;498,0
245;6;1;mcoffe;832,0;2;416,0
245;6;1;mdish;207,0;1;207,0
245;6;1;msandwich;348,0;1;348,0
245;6;1;reading;2239,0;1;2239,0
245;6;1;sleep;-38070,0;3;-12690,0
245;6;1;toileting;1431,0;3;477,0
245;6;1;tshower;711,0;1;711,0
245;6;1;watchtv;12845,0;3;4281,666666666667
245;6;1;whandface;1953,0;7;279,0
246;0;0;cclothes;1021,0;2;510,5
246;0;0;eating;8637,000000000007;3;2879,0000000000023
246;0;0;hairdray;140,99999999999636;1;140,99999999999636
246;0;0;mcoffe;1183,0;3;394,3333333333333
246;0;0;mdish;198,0;1;198,0
246;0;0;msandwich;345,0;1;345,0
246;0;0;reading;2682,0;1;2682,0
246;0;0;sleep;-35683,0;3;-11894,333333333334
246;0;0;toileting;1493,0;3;497,6666666666667
246;0;0;tshower;858,0;1;858,0
246;0;0;watchtv;23228,0;6;3871,3333333333335
246;0;0;whandface;742,0;3;247,33333333333334
247;1;0;cclothes;774,0;2;387,0
247;1;0;eating;7559,999999999993;3;2519,9999999999977
247;1;0;mcoffe;758,0;2;379,0
247;1;0;mdish;552,0;2;276,0
247;1;0;msandwich;494,0;1;494,0
247;1;0;reading;2653,0;1;2653,0
247;1;0;sleep;-38412,999999999985;3;-12804,333333333328
247;1;0;toileting;2479,9999999999964;5;495,99999999999926
247;1;0;tshower;822,0;1;822,0
247;1;0;watchtv;21247,0;5;4249,4
247;1;0;whandface;1413,0;6;235,5
248;2;0;cclothes;754,9999999999964;2;377,4999999999982
248;2;0;eating;4303,0;2;2151,5
248;2;0;mcoffe;1473,0;3;491,0
248;2;0;msandwich;399,0;1;399,0
248;2;0;mtee;361,0;1;361,0
248;2;0;reading;2621,0;1;2621,0
248;2;0;sleep;16404,999999999996;2;8202,499999999998
248;2;0;toileting;1555,0;4;388,75
248;2;0;watchtv;-53349,0;6;-8891,5
248;2;0;whandface;2310,0;9;256,6666666666667
249;3;0;cclothes;1596,999999999999;4;399,2499999999998
249;3;0;eating;12493,0;4;3123,25
249;3;0;mcoffe;1013,0;2;506,5
249;3;0;mdish;539,9999999999995;2;269,9999999999998
249;3;0;msandwich;306,99999999999636;1;306,99999999999636
249;3;0;reading;3333,0;1;3333,0
249;3;0;sleep;-31693,999999999993;3;-10564,666666666664
249;3;0;toileting;1478,0;3;492,6666666666667
249;3;0;tshower;808,0;1;808,0
249;3;0;watchtv;23702,999999999993;7;3386,142857142856
249;3;0;whandface;1314,0;5;262,8
250;4;0;cclothes;1210,0;3;403,3333333333333
250;4;0;eating;7277,0;3;2425,6666666666665
250;4;0;hairdray;278,0;1;278,0
250;4;0;mcoffe;1398,0;3;466,0
250;4;0;mdish;501,0;2;250,5
250;4;0;msandwich;397,0;1;397,0
250;4;0;reading;2082,0;1;2082,0
250;4;0;sleep;-42341,999999999985;3;-14113,999999999995
250;4;0;toileting;2339,0;5;467,8
250;4;0;tshower;1049,0;1;1049,0
250;4;0;watchtv;16148,999999999993;4;4037,249999999998
250;4;0;whandface;1687,0;6;281,1666666666667
251;5;1;cclothes;1153,9999999999964;2;576,9999999999982
251;5;1;eating;8709,0;3;2903,0
251;5;1;hairdray;215,0;1;215,0
251;5;1;mcoffe;897,0;2;448,5
251;5;1;mdish;872,0;3;290,6666666666667
251;5;1;msandwich;408,0;1;408,0
251;5;1;reading;4957,0;2;2478,5
251;5;1;sleep;-39601,99999999999;3;-13200,666666666664
251;5;1;toileting;1666,0000000000036;4;416,5000000000009
251;5;1;tshower;1014,0;1;1014,0
251;5;1;watchtv;20205,999999999993;4;5051,499999999998
251;5;1;whandface;1998,0;8;249,75
252;6;1;cclothes;366,0;1;366,0
252;6;1;eating;-78571,0;3;-26190,333333333332
252;6;1;goout;5553,0;1;5553,0
252;6;1;mcoffe;1394,0;3;464,6666666666667
252;6;1;msandwich;503,0;1;503,0
252;6;1;reading;4279,0;2;2139,5
252;6;1;sleep;16884,00000000001;2;8442,000000000005
252;6;1;toileting;1748,0;4;437,0
252;6;1;tshower;1185,9999999999964;1;1185,9999999999964
252;6;1;watchtv;21542,0;4;5385,5
252;6;1;whandface;1613,9999999999927;7;230,57142857142753
253;0;0;cclothes;815,0;2;407,5
253;0;0;eating;4136,0;2;2068,0
253;0;0;hairdray;255,0;1;255,0
253;0;0;mcoffe;598,0;1;598,0
253;0;0;msandwich;521,0;1;521,0
253;0;0;reading;3547,0;1;3547,0
253;0;0;sleep;45015,0;3;15005,0
253;0;0;toileting;2428,0;5;485,6
253;0;0;tshower;1062,0;1;1062,0
253;0;0;watchtv;-62909,0;5;-12581,8
253;0;0;whandface;1831,0;7;261,57142857142856
254;1;0;cclothes;1305,0;3;435,0
254;1;0;eating;-74520,0;4;-18630,0
254;1;0;hairdray;168,0;1;168,0
254;1;0;mcoffe;761,0;2;380,5
254;1;0;mdish;224,0;1;224,0
254;1;0;msandwich;388,0;1;388,0
254;1;0;reading;3474,0;1;3474,0
254;1;0;sleep;44466,99999999999;3;14822,33333333333
254;1;0;toileting;1192,0;3;397,3333333333333
254;1;0;tshower;828,0;1;828,0
254;1;0;watchtv;17655,0;3;5885,0
254;1;0;whandface;831,0;3;277,0
255;2;0;cclothes;1955,9999999999964;4;488,9999999999991
255;2;0;eating;7725,0;3;2575,0
255;2;0;hairdray;232,0;1;232,0
255;2;0;mcoffe;950,0;2;475,0
255;2;0;mdish;335,0;1;335,0
255;2;0;msandwich;530,0;1;530,0
255;2;0;mtee;478,0;1;478,0
255;2;0;sleep;-22476,999999999985;3;-7492,3333333333285
255;2;0;toileting;396,0;1;396,0
255;2;0;tshower;626,0;1;626,0
255;2;0;watchtv;23741,999999999993;5;4748,399999999999
255;2;0;whandface;1992,0;7;284,57142857142856
256;3;0;cclothes;916,9999999999964;2;458,4999999999982
256;3;0;eating;7371,0;3;2457,0
256;3;0;hairdray;228,0;1;228,0
256;3;0;mcoffe;869,0;2;434,5
256;3;0;msandwich;413,0;1;413,0
256;3;0;reading;2260,0;1;2260,0
256;3;0;sleep;-50024,999999999985;3;-16674,999999999996
256;3;0;toileting;887,0;2;443,5
256;3;0;tshower;1178,0;1;1178,0
256;3;0;watchtv;29018,999999999993;5;5803,799999999998
256;3;0;whandface;1365,0;5;273,0
257;4;0;cclothes;1347,0;3;449,0
257;4;0;eating;8690,0;3;2896,6666666666665
257;4;0;hairdray;277,0;1;277,0
257;4;0;mcoffe;996,0;2;498,0
257;4;0;mdish;259,0;1;259,0
257;4;0;msandwich;466,0;1;466,0
257;4;0;reading;2863,0;1;2863,0
257;4;0;sleep;-38434,99999999999;3;-12811,666666666664
257;4;0;toileting;1256,0;3;418,6666666666667
257;4;0;tshower;1168,0;1;1168,0
257;4;0;watchtv;18071,999999999993;4;4517,999999999998
257;4;0;whandface;1635,0;6;272,5
258;5;1;cclothes;831,0;2;415,5
258;5;1;eating;7011,0;3;2337,0
258;5;1;hairdray;207,0;1;207,0
258;5;1;mcoffe;1092,0;2;546,0
258;5;1;mdish;861,0;3;287,0
258;5;1;msandwich;408,0;1;408,0
258;5;1;reading;2788,0;1;2788,0
258;5;1;sleep;-48531,999999999985;3;-16177,333333333328
258;5;1;toileting;815,9999999999964;2;407,9999999999982
258;5;1;tshower;656,0;1;656,0
258;5;1;watchtv;19637,999999999993;4;4909,499999999998
258;5;1;whandface;2186,0;8;273,25
259;6;1;cclothes;1502,0;3;500,6666666666667
259;6;1;eating;7074,0;3;2358,0
259;6;1;goout;5515,0;1;5515,0
259;6;1;mcoffe;387,0;1;387,0
259;6;1;mdish;299,0;1;299,0
259;6;1;msandwich;410,0;1;410,0
259;6;1;reading;3172,0;1;3172,0
259;6;1;sleep;-30663,99999999999;3;-10221,33333333333
259;6;1;toileting;1030,0;2;515,0
259;6;1;tshower;945,9999999999964;1;945,9999999999964
259;6;1;watchtv;16323,999999999993;3;5441,333333333331
259;6;1;whandface;1920,0;7;274,2857142857143
260;0;0;cclothes;1971,0;4;492,75
260;0;0;eating;7473,0;3;2491,0
260;0;0;hairdray;346,0;1;346,0
260;0;0;mcoffe;689,0;2;344,5
260;0;0;mdish;611,0;2;305,5
